loan_amnt,term,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,revol_util,total_acc,bad_loan,longest_credit_length,verification_status
18000,36 months,7,MORTGAGE,98000,small_business,MD,18.82,0,80.6,21,1,17,not verified
16000,36 months,3,MORTGAGE,66500,credit_card,MN,21.35,0,26.7,17,0,10,not verified
16000,36 months,2,MORTGAGE,45000,home_improvement,VA,8.53,0,79.5,22,1,16,not verified
3000,36 months,10,MORTGAGE,33600,educational,NY,15.61,2,45.6,41,0,25,not verified
2000,36 months,2,RENT,33000,major_purchase,CT,20.95,0,51.6,17,0,8,not verified
25000,36 months,10,MORTGAGE,89000,credit_card,FL,22.03,1,19.3,46,0,18,not verified
6000,36 months,10,MORTGAGE,50000,debt_consolidation,NJ,15.89,0,20,22,0,35,not verified
2000,36 months,1,RENT,24000,other,VA,18,1,0,10,0,20,not verified
15000,36 months,9,MORTGAGE,94000,credit_card,NM,16.29,0,43.5,28,0,16,not verified
14000,36 months,4,RENT,1.00E+05,debt_consolidation,NY,24.66,0,86.5,17,0,11,not verified
3200,36 months,6,RENT,95000,credit_card,NY,4.61,0,0.8,10,0,12,not verified
25000,36 months,0,RENT,105000,debt_consolidation,FL,24.64,0,68,44,0,14,not verified
8000,36 months,2,RENT,130000,debt_consolidation,WI,6.27,0,75.6,28,0,9,not verified
3000,36 months,10,MORTGAGE,76209,other,CT,3.51,0,92.5,15,0,12,not verified
25000,36 months,3,MORTGAGE,145000,small_business,NV,10.38,0,76.1,18,0,12,not verified
10000,36 months,5,MORTGAGE,35300,debt_consolidation,PA,16.96,0,48.5,29,0,18,not verified
2875,36 months,10,MORTGAGE,79000,credit_card,CT,11.92,2,73.3,18,0,10,not verified
16000,36 months,4,MORTGAGE,69000,debt_consolidation,MA,9.29,0,78.8,27,0,8,not verified
10000,36 months,8,RENT,48000,debt_consolidation,CO,24.25,0,64.1,30,0,13,not verified
15000,36 months,5,MORTGAGE,46000,credit_card,NV,19.57,0,53.3,16,1,32,not verified
15000,36 months,3,RENT,75000,credit_card,WI,7.71,0,29.77,18,1,10,not verified
6000,36 months,3,MORTGAGE,55000,debt_consolidation,TX,7.46,0,43.8,33,0,17,not verified
24000,36 months,8,MORTGAGE,90000,credit_card,CA,23,0,75.8,33,0,13,not verified
5000,36 months,10,RENT,72516,other,MI,19.71,0,97.4,8,0,24,not verified
4750,36 months,6,MORTGAGE,123000,debt_consolidation,CA,24.39,0,94.3,20,0,21,not verified
9000,36 months,3,RENT,57057,other,DC,6.14,1,20.6,21,0,9,not verified
18000,36 months,1,RENT,70000,credit_card,DC,10.18,0,37.8,24,0,16,not verified
25000,36 months,5,MORTGAGE,130000,debt_consolidation,PA,14.76,1,58.7,26,0,19,not verified
4000,36 months,5,RENT,18000,other,TX,4.8,0,18.8,7,0,3,not verified
2500,36 months,4,RENT,55000,credit_card,CA,23.04,0,37.7,42,0,11,not verified
12000,36 months,10,MORTGAGE,42000,credit_card,NY,20.57,0,74.2,19,0,17,not verified
10000,36 months,6,MORTGAGE,2.00E+05,other,TX,10.74,0,60.3,36,0,21,not verified
7000,36 months,2,OWN,20800,debt_consolidation,TX,19.62,0,37.3,9,1,7,not verified
15000,36 months,2,RENT,58000,wedding,NY,11.05,0,46.4,10,0,9,not verified
7200,36 months,4,OWN,92000,debt_consolidation,MD,21,0,51.4,41,0,12,not verified
22000,36 months,5,MORTGAGE,45000,debt_consolidation,FL,14.27,0,71.5,32,1,12,not verified
5000,36 months,10,RENT,57000,wedding,FL,15.22,1,7.5,20,0,26,not verified
11200,36 months,2,MORTGAGE,131000,car,PA,21.83,0,75.4,34,0,15,not verified
2000,36 months,2,MORTGAGE,38000,other,FL,8.65,0,37.2,17,0,10,not verified
4000,36 months,10,MORTGAGE,74678,home_improvement,UT,11.68,0,31.9,28,0,10,not verified
5000,36 months,3,RENT,60000,debt_consolidation,CA,21.98,0,86.2,12,0,16,not verified
13000,36 months,3,MORTGAGE,64000,home_improvement,MA,11.93,0,28.3,19,0,19,not verified
17000,36 months,4,MORTGAGE,90636,debt_consolidation,CA,17.87,0,32,20,0,11,not verified
25000,36 months,10,RENT,82000,other,MA,2.49,0,8.3,15,0,15,not verified
13000,36 months,10,MORTGAGE,54000,other,CA,22.29,0,10,35,0,19,not verified
5000,36 months,0,RENT,47184,debt_consolidation,OR,13.76,0,71.3,10,0,6,not verified
25000,36 months,10,MORTGAGE,105897,debt_consolidation,CA,13.06,0,32.9,32,0,14,verified
6000,36 months,2,RENT,63000,credit_card,TX,13.73,0,44.6,11,0,9,not verified
6800,36 months,0,OWN,45000,debt_consolidation,NY,6.59,0,6.2,21,0,7,not verified
15000,36 months,4,MORTGAGE,40320,debt_consolidation,FL,13.01,1,97.5,15,0,16,not verified
10000,36 months,4,MORTGAGE,60000,debt_consolidation,TX,17.46,0,55.4,27,0,11,verified
5000,36 months,10,MORTGAGE,60000,medical,GA,17.8,2,71.6,19,0,18,not verified
10000,36 months,4,MORTGAGE,48600,small_business,TX,7.75,2,67.4,16,0,6,not verified
5000,36 months,10,RENT,68000,debt_consolidation,NY,8.93,1,82.3,13,0,13,not verified
10000,36 months,9,MORTGAGE,50000,debt_consolidation,IL,22.95,0,42.2,15,0,21,not verified
8000,36 months,2,OWN,55000,other,NY,11.63,0,32.7,15,0,6,not verified
9500,36 months,1,RENT,19200,credit_card,CA,10.56,0,9.2,34,0,21,not verified
15000,36 months,10,OWN,120775,other,FL,20.73,1,76.5,26,0,19,not verified
14500,36 months,4,MORTGAGE,45000,credit_card,FL,24.4,0,59.2,21,0,20,not verified
16000,36 months,7,RENT,36000,small_business,IL,16.1,1,28.1,10,0,5,not verified
4200,36 months,1,MORTGAGE,48000,other,CA,4.45,0,0,6,0,4,not verified
6400,36 months,5,RENT,58000,car,CA,11.86,0,6.1,18,0,10,not verified
18000,36 months,2,RENT,40000,debt_consolidation,NY,3.24,0,69.5,12,0,10,verified
25000,36 months,7,MORTGAGE,114000,debt_consolidation,MD,23.12,0,50.2,63,0,26,not verified
10000,36 months,10,MORTGAGE,88800,home_improvement,FL,4.88,0,37.4,14,0,17,not verified
13000,36 months,4,RENT,90000,credit_card,WA,9.27,0,32.9,53,0,17,not verified
4000,36 months,4,RENT,1.00E+05,small_business,FL,1.48,0,12.1,9,1,11,not verified
7500,36 months,2,RENT,33000,other,CA,24.4,0,53,15,0,10,not verified
20000,36 months,10,MORTGAGE,85000,credit_card,VA,21.4,0,70.4,21,0,13,not verified
4500,36 months,2,MORTGAGE,41600,credit_card,PA,5.68,0,35.6,16,0,12,not verified
10000,36 months,10,MORTGAGE,36000,other,FL,9.23,0,14.3,32,0,14,not verified
15000,36 months,10,MORTGAGE,68000,credit_card,OR,19.57,0,55.6,30,0,14,not verified
7000,36 months,3,RENT,28685,debt_consolidation,NY,22.72,0,64,14,0,5,not verified
15000,36 months,1,RENT,111000,other,TX,21.95,0,46.9,57,0,16,not verified
6400,36 months,3,RENT,38000,debt_consolidation,CA,17.94,0,40.7,12,0,21,not verified
4000,36 months,2,RENT,17000,wedding,NY,5.08,0,78.7,5,0,4,not verified
20000,36 months,10,MORTGAGE,5.00E+05,other,GA,8.17,0,86.3,47,0,19,not verified
6000,36 months,3,OWN,65000,debt_consolidation,NY,6.02,0,92.3,14,1,10,not verified
5500,36 months,2,MORTGAGE,48000,credit_card,CA,11.95,0,74.9,31,0,11,not verified
10000,36 months,3,MORTGAGE,68500,credit_card,MA,19.15,0,52.5,48,0,12,not verified
25000,36 months,10,MORTGAGE,80000,debt_consolidation,FL,22.57,0,89.3,36,0,25,not verified
25000,36 months,4,MORTGAGE,120000,debt_consolidation,VA,21.05,0,71.9,44,0,17,verified
22000,36 months,3,RENT,70000,debt_consolidation,NJ,12.98,0,38.9,24,0,11,verified
16750,36 months,5,MORTGAGE,48000,debt_consolidation,SC,22.15,0,70,28,0,9,verified
3600,36 months,4,MORTGAGE,40900,credit_card,TX,10.68,0,96.8,22,0,9,not verified
13750,36 months,10,RENT,53591,debt_consolidation,PA,24.12,0,54,33,0,13,not verified
8500,36 months,5,RENT,52582,debt_consolidation,TX,10.5,0,70.2,18,0,12,not verified
10000,36 months,10,MORTGAGE,425000,educational,PA,8.65,0,0,34,0,28,not verified
8000,36 months,3,RENT,53040,debt_consolidation,CT,18.64,0,44.8,19,0,8,not verified
12000,36 months,2,RENT,37920,other,NH,19.91,0,84.4,34,0,11,not verified
10000,36 months,0,RENT,60000,debt_consolidation,MA,21.02,0,70.9,23,0,7,not verified
11000,36 months,3,MORTGAGE,75000,debt_consolidation,MA,9.95,0,72.5,63,0,17,not verified
15400,36 months,10,OWN,105000,debt_consolidation,FL,7.41,0,38.1,31,0,18,not verified
7000,36 months,5,MORTGAGE,45691.7,credit_card,MN,5.44,0,25.4,24,0,11,not verified
12000,36 months,2,RENT,50000,debt_consolidation,NJ,6.36,0,65.2,10,0,16,not verified
10000,36 months,4,MORTGAGE,195000,debt_consolidation,IL,15.42,0,54.5,58,0,20,not verified
6400,36 months,10,MORTGAGE,25000,debt_consolidation,SC,18.53,0,22.6,17,0,14,not verified
3000,36 months,0,MORTGAGE,65000,other,NJ,0.68,0,87.7,22,0,19,not verified
14400,36 months,5,RENT,40320,debt_consolidation,CA,10.83,0,95.2,10,0,6,not verified
7000,36 months,4,MORTGAGE,47000,other,AZ,17.67,0,41,23,0,14,not verified
6000,36 months,3,MORTGAGE,69000,credit_card,TX,16.82,1,19,41,0,29,not verified
4600,36 months,4,OWN,15000,other,CA,4.24,0,8.1,9,0,4,not verified
1200,36 months,3,RENT,30000,other,WA,3.04,0,4.4,20,0,12,not verified
9600,36 months,1,RENT,33996,small_business,CT,2.15,1,8.9,11,0,7,not verified
6000,36 months,2,RENT,25800,debt_consolidation,CT,7.86,0,48.6,17,0,5,not verified
5000,36 months,10,MORTGAGE,62500,other,AL,13.32,0,51,14,0,16,not verified
16000,36 months,10,RENT,65000,debt_consolidation,CA,9.47,1,90.7,31,0,12,not verified
12000,36 months,0,RENT,65000,debt_consolidation,NY,10.97,0,84.1,17,0,14,not verified
4000,36 months,10,MORTGAGE,48000,other,MA,6.5,0,38.2,21,0,13,not verified
14000,36 months,7,RENT,50000,debt_consolidation,CA,16.3,0,98.1,27,0,9,not verified
6000,36 months,0,RENT,54700,debt_consolidation,DC,9.61,0,89,22,0,8,not verified
18000,36 months,5,MORTGAGE,72000,debt_consolidation,CO,14.88,0,96.4,22,1,12,not verified
10800,36 months,3,MORTGAGE,68000,debt_consolidation,CA,20.44,0,12.1,47,0,16,not verified
25000,36 months,5,OWN,81840,house,FL,1.44,1,1.3,5,0,7,not verified
8000,36 months,3,RENT,60000,small_business,IL,19.45,0,93.2,12,0,6,not verified
10000,36 months,2,RENT,70000,debt_consolidation,TX,16.71,0,94.3,22,0,11,not verified
10000,36 months,4,RENT,88000,credit_card,MA,9.78,0,34.2,17,0,15,not verified
16000,36 months,8,RENT,47831,debt_consolidation,NJ,24.13,0,60.7,17,0,21,not verified
24000,36 months,0,MORTGAGE,72000,credit_card,PA,21.37,0,55.4,13,0,16,not verified
1500,36 months,10,MORTGAGE,58000,medical,TX,24.74,0,72.4,22,1,14,not verified
7000,36 months,3,MORTGAGE,36000,debt_consolidation,PA,19.43,1,83.3,20,0,18,not verified
3000,36 months,6,RENT,63000,debt_consolidation,NJ,7.81,0,87.8,15,1,6,not verified
1000,36 months,4,RENT,40000,credit_card,MT,6.3,0,7.9,14,0,10,not verified
15000,36 months,6,RENT,95000,wedding,NY,0.9,0,8.5,12,0,6,not verified
1500,36 months,0,RENT,29120,other,MN,19.82,1,96.7,22,0,22,not verified
25000,36 months,10,RENT,2.00E+05,other,NY,4.36,0,56.5,16,1,26,not verified
15000,36 months,0,MORTGAGE,43680,debt_consolidation,IL,17.34,0,90.7,31,0,12,not verified
17000,36 months,1,MORTGAGE,83000,home_improvement,RI,16.19,0,43.1,23,0,15,not verified
20000,36 months,4,MORTGAGE,62000,wedding,MA,11.52,0,66.8,16,0,9,not verified
6000,36 months,0,MORTGAGE,16000,debt_consolidation,OH,7.65,0,27,18,0,18,not verified
6000,36 months,10,MORTGAGE,121500,home_improvement,NY,17.2,0,67.1,33,0,27,not verified
1800,36 months,3,RENT,36129,debt_consolidation,NY,8.67,0,0.05,16,0,10,not verified
15000,36 months,0,RENT,56000,debt_consolidation,NY,23.14,0,64.7,28,0,7,not verified
9000,36 months,10,RENT,61041,other,WA,3.24,0,68,7,0,8,verified
12000,36 months,5,RENT,52800,credit_card,CA,24.68,0,64.3,24,1,14,not verified
9000,36 months,9,MORTGAGE,61000,debt_consolidation,KY,5.92,1,42.5,20,0,15,verified
15000,36 months,1,RENT,50000,other,NJ,20.28,0,95.3,9,0,18,not verified
9000,36 months,10,MORTGAGE,40000,debt_consolidation,AR,4.98,0,25.7,34,0,18,not verified
6000,36 months,2,MORTGAGE,44300,home_improvement,PA,7.61,0,66.4,11,1,17,not verified
24500,36 months,10,MORTGAGE,92000,debt_consolidation,MD,22.37,0,81,41,0,26,not verified
16750,36 months,10,MORTGAGE,48000,home_improvement,CA,0.2,0,2.9,17,0,10,not verified
16000,36 months,2,RENT,95000,debt_consolidation,NY,10.8,0,79.6,17,0,6,not verified
12000,36 months,10,MORTGAGE,1.00E+05,debt_consolidation,NY,11.83,0,44.4,29,0,15,not verified
16000,36 months,10,RENT,36000,small_business,GA,16.33,0,22.3,21,1,12,not verified
6000,36 months,4,MORTGAGE,50000,medical,FL,19.2,0,8.3,17,0,10,not verified
15000,36 months,10,RENT,81960,credit_card,CA,22.56,0,68.6,32,0,17,not verified
4000,36 months,5,RENT,28800,other,CA,7.5,0,34.1,14,0,5,not verified
24000,36 months,10,MORTGAGE,86400,credit_card,MI,14.01,0,57.8,41,0,16,not verified
4000,36 months,2,RENT,33227,debt_consolidation,AZ,11.85,0,14.6,11,0,6,not verified
25000,36 months,0,MORTGAGE,225000,debt_consolidation,CA,15.21,1,93.5,54,0,23,not verified
8000,36 months,10,RENT,45000,debt_consolidation,NY,9.49,1,57.5,13,0,25,not verified
24250,36 months,0,RENT,90000,other,CT,18.91,0,96.5,19,0,26,not verified
12000,36 months,10,RENT,72000,debt_consolidation,MA,17.27,0,53.6,26,0,17,not verified
10000,36 months,10,MORTGAGE,89000,debt_consolidation,NH,9.96,0,53.8,15,0,22,not verified
12000,36 months,3,OWN,56784,major_purchase,TX,19.06,0,86.2,24,0,14,not verified
8000,36 months,0,RENT,40000,major_purchase,FL,20.55,0,74.2,11,0,12,not verified
20000,36 months,2,RENT,60000,debt_consolidation,MD,24.64,0,67.2,34,0,15,not verified
8000,36 months,6,MORTGAGE,55000,debt_consolidation,TX,9.99,1,12.6,26,0,6,not verified
6500,36 months,1,RENT,37000,major_purchase,TX,4.86,0,14,12,0,5,not verified
7775,36 months,4,MORTGAGE,148000,credit_card,NY,15.77,1,90.3,30,0,33,not verified
15000,36 months,5,RENT,2.00E+05,debt_consolidation,NY,8.08,0,27.1,11,0,10,not verified
4800,36 months,10,MORTGAGE,39600,home_improvement,WY,12.6,0,31.4,24,0,20,not verified
1000,36 months,2,OWN,14400,other,FL,23.58,0,74.5,15,0,10,not verified
3000,36 months,2,MORTGAGE,53000,home_improvement,GA,19.83,1,55.3,33,0,22,not verified
18000,36 months,6,RENT,69790,major_purchase,OH,1.74,0,8,13,0,12,not verified
10000,36 months,6,MORTGAGE,115752,debt_consolidation,MD,11.77,0,42.9,62,0,13,not verified
10000,36 months,10,MORTGAGE,57600,educational,FL,10.83,0,15,13,0,21,not verified
11300,36 months,10,RENT,45000,debt_consolidation,NY,9.09,0,64.7,19,0,15,not verified
5000,36 months,10,RENT,137481,debt_consolidation,TX,4.81,1,50.9,34,0,25,not verified
14000,36 months,7,MORTGAGE,98000,credit_card,TX,16.69,0,56.3,26,0,10,not verified
20000,36 months,10,MORTGAGE,93600,major_purchase,WI,0.58,0,2.7,22,0,15,not verified
12000,36 months,7,RENT,54000,debt_consolidation,CA,22.36,0,46.7,13,0,17,not verified
12000,36 months,8,RENT,39900,debt_consolidation,PA,18.71,0,30.5,23,0,20,not verified
15000,36 months,10,RENT,85000,debt_consolidation,NY,18.23,2,18.5,63,0,21,not verified
4500,36 months,4,RENT,55000,credit_card,NJ,17.59,0,8.7,16,0,7,not verified
5000,36 months,5,MORTGAGE,47471,debt_consolidation,FL,13.5,0,50.6,18,0,32,not verified
14000,36 months,10,MORTGAGE,1.00E+05,debt_consolidation,GA,9.26,0,66.2,36,0,17,not verified
8500,36 months,10,MORTGAGE,46500,debt_consolidation,FL,18.68,0,90.2,29,1,16,not verified
5000,36 months,8,OWN,54000,debt_consolidation,NY,13.89,1,55,24,0,11,not verified
14000,36 months,9,MORTGAGE,90000,other,WI,24.39,0,69.7,41,0,18,not verified
12000,36 months,5,RENT,130000,debt_consolidation,NY,3.8,0,93.9,14,0,14,not verified
15000,36 months,2,RENT,48000,other,PA,19.23,0,66.8,31,0,10,not verified
25000,36 months,1,MORTGAGE,60000,small_business,TX,8.04,0,85.6,8,1,5,not verified
17500,36 months,3,RENT,44000,debt_consolidation,HI,18,0,60.4,17,0,11,not verified
16000,36 months,3,RENT,50000,credit_card,IL,13.73,0,94.5,10,0,9,not verified
7550,36 months,4,RENT,70000,major_purchase,CA,12.06,0,11.5,21,0,11,not verified
7500,36 months,5,MORTGAGE,79577,wedding,FL,12.96,0,88,12,0,6,not verified
2500,36 months,1,OWN,18000,moving,PA,7.8,0,63,8,0,9,not verified
5000,36 months,0,RENT,38000,debt_consolidation,SC,24.73,0,30.7,10,0,4,not verified
16000,36 months,2,RENT,80000,credit_card,CA,15.51,0,62.7,19,0,10,not verified
5000,36 months,4,RENT,90000,credit_card,NY,23.36,0,94.2,26,0,11,not verified
24000,36 months,7,RENT,85000,debt_consolidation,NY,23.6,0,57,26,0,20,not verified
20500,36 months,4,RENT,48000,debt_consolidation,CA,19.77,0,58.9,10,0,18,not verified
20000,36 months,0,RENT,70000,debt_consolidation,CA,10.54,0,97.9,15,0,21,not verified
10000,36 months,4,RENT,32000,debt_consolidation,NY,5.33,0,52.6,17,0,9,not verified
13000,36 months,10,MORTGAGE,74400,other,MN,18.6,0,29.2,28,0,18,not verified
4000,36 months,0,RENT,19200,debt_consolidation,CA,24.13,0,20.4,5,0,8,not verified
25000,36 months,10,MORTGAGE,80000,debt_consolidation,TX,18.27,0,27.1,21,0,19,not verified
16750,36 months,10,MORTGAGE,42000,debt_consolidation,TX,24,0,48.3,27,0,14,not verified
3900,36 months,5,MORTGAGE,52000,car,IL,10.48,0,35.6,12,0,11,not verified
15000,36 months,10,MORTGAGE,8.00E+05,other,VA,2.39,0,0,15,0,24,not verified
6000,36 months,3,MORTGAGE,61500,other,TX,18.71,0,42.2,56,0,13,not verified
3000,36 months,10,RENT,89523,credit_card,CA,13.45,1,66.9,34,0,20,not verified
3200,36 months,3,RENT,60000,major_purchase,CA,5.9,0,36.2,12,0,12,not verified
25000,36 months,10,MORTGAGE,110000,home_improvement,NH,17.62,0,13.8,30,1,27,not verified
9800,36 months,3,OWN,53000,major_purchase,CA,8.97,0,27,19,0,20,not verified
7750,36 months,6,RENT,35000,debt_consolidation,NY,24.99,2,11.6,14,1,8,not verified
20000,36 months,0,MORTGAGE,95000,debt_consolidation,AZ,21.87,0,98.8,25,0,19,not verified
11000,36 months,2,MORTGAGE,69000,car,NJ,22.97,0,17.8,59,0,13,not verified
12250,36 months,0,RENT,31500,debt_consolidation,IL,21.87,0,83.6,16,0,7,not verified
10000,36 months,10,RENT,61000,debt_consolidation,MI,17.51,1,65.4,19,0,15,verified
24000,36 months,3,MORTGAGE,265000,debt_consolidation,CA,9.35,1,58.9,54,0,19,not verified
16000,36 months,5,MORTGAGE,103000,debt_consolidation,CA,6.1,0,41.7,27,0,40,not verified
25000,36 months,1,RENT,53000,debt_consolidation,CA,9.92,0,57.3,20,0,8,not verified
7000,36 months,10,MORTGAGE,60000,credit_card,MI,7.59,0,42.9,22,0,14,not verified
7000,36 months,3,RENT,60000,credit_card,CA,12.74,0,66.7,18,0,9,not verified
12000,36 months,1,MORTGAGE,132000,debt_consolidation,GA,13.16,0,92.5,28,0,18,not verified
5500,36 months,3,MORTGAGE,42240,debt_consolidation,FL,13.35,1,48.9,16,0,23,not verified
6000,36 months,10,MORTGAGE,70000,debt_consolidation,RI,11.49,0,11.5,51,0,16,not verified
5500,36 months,4,MORTGAGE,61766,debt_consolidation,RI,21.08,0,29.4,29,0,17,verified
12000,36 months,6,MORTGAGE,60000,home_improvement,CT,8.42,0,34,15,1,8,not verified
9800,36 months,10,RENT,82500,credit_card,MI,23.48,0,19,22,0,12,not verified
25000,36 months,5,MORTGAGE,120000,debt_consolidation,IL,22.56,0,76.6,38,0,16,not verified
6000,36 months,2,MORTGAGE,34000,car,FL,14.86,0,84.2,6,1,6,not verified
5500,36 months,1,MORTGAGE,30000,debt_consolidation,OH,19.6,0,22.5,16,0,6,not verified
4700,36 months,10,OWN,87580,home_improvement,CA,1.64,0,17.2,42,0,18,not verified
8000,36 months,7,RENT,26000,debt_consolidation,TX,13.57,0,70.3,10,0,5,not verified
6000,36 months,2,RENT,39000,wedding,FL,13.2,0,99.5,8,0,9,not verified
11100,36 months,2,RENT,45000,debt_consolidation,CA,18.59,0,83.8,11,0,8,not verified
13750,36 months,0,RENT,42000,debt_consolidation,KY,24.74,0,34.1,48,0,11,not verified
5800,36 months,10,RENT,54000,debt_consolidation,PA,8.71,0,11.6,20,0,13,not verified
5600,36 months,5,MORTGAGE,66000,wedding,GA,24.82,0,59.3,31,1,25,not verified
8000,36 months,5,RENT,46000,other,OH,6.16,0,39.2,8,1,11,not verified
8000,36 months,4,MORTGAGE,92000,debt_consolidation,PA,9.8,0,71.9,21,0,15,not verified
12000,36 months,2,RENT,80000,debt_consolidation,CA,9.72,2,78.6,16,0,15,not verified
11500,36 months,10,OWN,60000,debt_consolidation,CA,1.74,0,29.3,29,0,17,not verified
20000,36 months,5,MORTGAGE,94000,debt_consolidation,DE,17.51,0,29.3,28,0,18,not verified
15250,36 months,6,MORTGAGE,55493,major_purchase,MD,11.89,0,31.2,13,1,11,not verified
5000,36 months,2,RENT,31000,car,CT,7.7,0,17.6,3,0,6,not verified
7000,36 months,8,MORTGAGE,1.00E+05,credit_card,NJ,7.08,1,12.8,45,0,13,not verified
16000,36 months,3,MORTGAGE,67000,debt_consolidation,FL,19.52,0,97.7,18,0,7,verified
7350,36 months,4,OWN,34800,educational,IL,14.28,0,80.4,4,0,12,not verified
5000,36 months,10,OWN,20000,other,CA,9.6,0,23.8,15,0,24,not verified
10000,36 months,2,RENT,70000,major_purchase,MA,5.42,0,9.2,25,0,7,not verified
6500,36 months,2,OWN,55000,debt_consolidation,NY,13.72,0,31.1,15,0,7,not verified
1000,36 months,7,MORTGAGE,1.00E+05,home_improvement,MN,7.84,0,35.7,30,0,18,not verified
4750,36 months,2,MORTGAGE,40000,debt_consolidation,AZ,17.64,0,39,25,0,16,not verified
15000,36 months,8,RENT,102000,debt_consolidation,NY,9.64,1,0,37,0,14,verified
5000,36 months,6,MORTGAGE,70000,small_business,IL,9.43,0,83.1,15,0,19,not verified
9000,36 months,2,MORTGAGE,125555,home_improvement,VA,13.32,0,81.2,58,0,21,not verified
7200,36 months,1,RENT,40000,debt_consolidation,FL,5.73,0,47.7,8,0,13,not verified
10000,36 months,3,RENT,24500,debt_consolidation,FL,14.99,0,54.3,17,0,10,not verified
